ts,open,high,low,close,volume,turnover
1742608800000,0.9995,0.9996,0.9994,0.9995,206371.04,206266.847356
1742612400000,0.9995,0.9996,0.9995,0.9996,82173.8,82134.846543
1742616000000,0.9996,0.9997,0.9995,0.9996,88497.43,88461.724564
1742619600000,0.9996,0.9997,0.9995,0.9996,86838.7,86804.731986
1742623200000,0.9996,0.9997,0.9995,0.9996,131672.02,131615.043165
1742626800000,0.9996,0.9997,0.9996,0.9997,12801.85,12797.808249
1742630400000,0.9997,0.9997,0.9996,0.9997,118884.4,118847.756195
1742634000000,0.9997,0.9998,0.9997,0.9997,186590.55,186541.185881
1742637600000,0.9997,0.9999,0.9997,0.9999,101900.28,101881.876172
1742641200000,0.9999,0.9999,0.9998,0.9998,105353.93,105338.113985
1742644800000,0.9998,0.9999,0.9998,0.9998,77478.69,77464.057176
1742648400000,0.9998,0.9998,0.9997,0.9997,112868.93,112840.705055
1742652000000,0.9997,0.9999,0.9997,0.9998,117405.69,117385.641164
1742655600000,0.9998,0.9998,0.9997,0.9998,43361.05,43350.917939
1742659200000,0.9998,0.9998,0.9997,0.9998,39529.13,39518.936521
1742662800000,0.9998,0.9999,0.9998,0.9998,55064.39,55056.555663
1742666400000,0.9998,0.9999,0.9998,0.9998,23903.77,23899.492984
1742670000000,0.9998,0.9999,0.9998,0.9999,17014.61,17012.802908
1742673600000,0.9999,0.9999,0.9998,0.9999,38188.75,38184.552132
1742677200000,0.9999,0.9999,0.9997,0.9997,102689.42,102672.969266
1742680800000,0.9997,0.9998,0.9997,0.9997,8067.36,8065.449931
1742684400000,0.9997,0.9998,0.9997,0.9997,96433.51,96408.426086
1742688000000,0.9997,0.9999,0.9997,0.9998,81327.72,81318.323212
1742691600000,0.9998,0.9999,0.9998,0.9998,20715.92,20712.276691
1742695200000,0.9998,0.9999,0.9997,0.9997,69227.83,69212.335439
1742698800000,0.9997,0.9998,0.9997,0.9997,83478.41,83457.921436
1742702400000,0.9997,0.9999,0.9997,0.9997,81807.67,81790.904503
1742706000000,0.9997,0.9998,0.9997,0.9997,19296.39,19290.647232
1742709600000,0.9997,0.9998,0.9997,0.9997,69483.37,69469.000013
1742713200000,0.9997,0.9999,0.9997,0.9999,24191.28,24187.154624
1742716800000,0.9999,0.9999,0.9998,0.9998,70772.62,70760.319824
1742720400000,0.9998,0.9999,0.9998,0.9998,10525.24,10523.378043
1742724000000,0.9998,0.9999,0.9997,0.9998,63087.13,63076.06298
1742727600000,0.9998,0.9999,0.9997,0.9998,121796.78,121772.443742
1742731200000,0.9998,0.9999,0.9998,0.9998,72381.49,72372.310187
1742734800000,0.9998,0.9999,0.9998,0.9998,27716,27712.353088
1742738400000,0.9998,0.9999,0.9998,0.9998,43558.16,43549.888881
1742742000000,0.9998,0.9999,0.9998,0.9998,53260.68,53252.167133
1742745600000,0.9998,0.9999,0.9997,0.9997,323024.64,322959.178283
1742749200000,0.9997,0.9998,0.9997,0.9997,207691.65,207634.731771
1742752800000,0.9997,0.9998,0.9997,0.9997,437750.14,437619.29015
1742756400000,0.9997,0.9998,0.9997,0.9997,458834.89,458698.522637
1742760000000,0.9997,0.9998,0.9997,0.9998,349075.36,348971.778445
1742763600000,0.9998,0.9998,0.9997,0.9997,242301.31,242228.888791
1742767200000,0.9997,0.9997,0.9996,0.9996,19546.7,19539.157509
1742770800000,0.9996,0.9997,0.9996,0.9997,24279.62,24271.226288
1742774400000,0.9997,0.9998,0.9995,0.9996,578394.77,578172.626644
1742778000000,0.9996,0.9998,0.9995,0.9996,519637.95,519469.642094
1742781600000,0.9996,0.9998,0.9996,0.9997,312599.5,312497.98588
1742785200000,0.9997,0.9999,0.9997,0.9998,250829.02,250781.621035
1742788800000,0.9998,0.9999,0.9998,0.9999,126945.7,126928.307019
1742792400000,0.9999,0.9999,0.9997,0.9997,443438.18,443323.614925
1742796000000,0.9997,0.9999,0.9997,0.9999,246702.62,246665.442098
1742799600000,0.9999,0.9999,0.9997,0.9998,762220.72,762083.582803
1742803200000,0.9998,0.9999,0.9997,0.9998,385426.23,385349.158996
1742806800000,0.9998,0.9998,0.9997,0.9998,110970.08,110943.739049
1742810400000,0.9998,1.0001,0.9997,0.9999,1007415.35,1007227.557378
1742814000000,0.9999,0.9999,0.9997,0.9998,263042.31,262982.316015
1742817600000,0.9998,0.9998,0.9997,0.9997,214520.77,214466.565156
1742821200000,0.9997,0.9998,0.9997,0.9998,417842.98,417752.99125
1742824800000,0.9998,1.0001,0.9997,0.9997,793091.27,792932.261446
1742828400000,0.9997,0.9998,0.9996,0.9998,336645.24,336551.374211
1742832000000,0.9998,0.9998,0.9996,0.9997,346415.17,346315.446744
1742835600000,0.9997,0.9998,0.9996,0.9997,439408,439282.586742
1742839200000,0.9997,0.9998,0.9996,0.9997,210383.76,210310.042884
1742842800000,0.9997,0.9997,0.9996,0.9996,34833.15,34820.676666
1742846400000,0.9996,0.9998,0.9995,0.9998,750143.96,749882.2265
1742850000000,0.9998,0.9998,0.9997,0.9997,67763.74,67744.028753
1742853600000,0.9997,0.9998,0.9996,0.9997,205870.54,205797.75079
1742857200000,0.9997,0.9998,0.9997,0.9997,26330.79,26323.335151
1742860800000,0.9997,0.9998,0.9996,0.9996,244020.06,243941.117656
1742864400000,0.9996,0.9998,0.9995,0.9995,667010.12,666750.65749
1742868000000,0.9995,0.9996,0.9995,0.9996,741552.37,741214.264649
1742871600000,0.9996,0.9996,0.9994,0.9994,1432463.44,1431729.977629
1742875200000,0.9994,0.9996,0.9994,0.9995,354708.32,354515.475535
1742878800000,0.9995,0.9996,0.9994,0.9994,1140779.75,1140116.87852
1742882400000,0.9994,0.9995,0.9994,0.9994,2112964.1,2111895.907666
1742886000000,0.9994,0.9995,0.9994,0.9995,415165.54,414920.606782
1742889600000,0.9995,0.9995,0.9994,0.9995,938432.58,937935.334483
1742893200000,0.9995,0.9995,0.9994,0.9994,165943.84,165847.662218
1742896800000,0.9994,0.9995,0.9994,0.9994,1530907.2,1529995.929937
1742900400000,0.9994,0.9995,0.9994,0.9995,341654.08,341478.05449
1742904000000,0.9995,0.9995,0.9994,0.9994,404647.35,404408.334786
1742907600000,0.9994,0.9995,0.9994,0.9995,143985.06,143907.04807
1742911200000,0.9995,0.9997,0.9994,0.9995,2558393.04,2557073.404269
1742914800000,0.9995,0.9998,0.9994,0.9995,1152393.97,1151832.480915
1742918400000,0.9995,0.9995,0.9994,0.9994,508239.52,507963.876346
1742922000000,0.9994,0.9996,0.9993,0.9993,987579.22,987021.579201
1742925600000,0.9993,0.9995,0.9993,0.9994,92209.29,92157.084228
1742929200000,0.9994,0.9995,0.9994,0.9994,270987.5,270830.265383
1742932800000,0.9994,0.9996,0.9994,0.9994,77334.63,77296.86848
1742936400000,0.9994,0.9995,0.9994,0.9994,24842.08,24828.201587
1742940000000,0.9994,0.9995,0.9994,0.9995,17640.61,17630.530086
1742943600000,0.9995,0.9997,0.9994,0.9994,150359.45,150291.982068
1742947200000,0.9994,0.9995,0.9994,0.9994,1108439.09,1107778.863466
1742950800000,0.9994,0.9996,0.9994,0.9995,101136.91,101092.474677
1742954400000,0.9995,0.9996,0.9995,0.9995,430317.29,430108.687611
1742958000000,0.9995,0.9996,0.9995,0.9996,2177809.19,2176748.789301
1742961600000,0.9996,0.9996,0.9993,0.9994,1396884.85,1396166.998359
1742965200000,0.9994,0.9995,0.9992,0.9993,1168047.59,1167188.815608
1742968800000,0.9993,0.9994,0.9992,0.9994,138718.69,138623.291282
1742972400000,0.9994,0.9995,0.9993,0.9994,293343.95,293165.276506
1742976000000,0.9994,0.9995,0.9993,0.9995,109405.54,109340.480478
1742979600000,0.9995,0.9995,0.9994,0.9994,182907.51,182807.178195
1742983200000,0.9994,0.9995,0.9994,0.9995,228523.4,228403.018336
1742986800000,0.9995,0.9995,0.9994,0.9994,602671.48,602357.227157
1742990400000,0.9994,0.9995,0.9994,0.9994,525348.79,525035.398228
1742994000000,0.9994,0.9995,0.9993,0.9993,1270247.86,1269392.347813
1742997600000,0.9993,0.9994,0.9988,0.9992,1042097.73,1041234.261453
1743001200000,0.9992,0.9994,0.9992,0.9994,662430.18,661997.917553
1743004800000,0.9994,0.9996,0.9992,0.9994,249594.95,249435.323034
1743008400000,0.9994,0.9998,0.9994,0.9996,497950.55,497762.760216
1743012000000,0.9996,0.9998,0.9995,0.9998,213495.18,213430.622472
1743015600000,0.9998,0.9998,0.9997,0.9998,68595.25,68575.932358
1743019200000,0.9998,0.9998,0.9995,0.9997,93720.95,93688.30295
1743022800000,0.9997,0.9999,0.9997,0.9999,79993.77,79974.775446
1743026400000,0.9999,0.9999,0.9996,0.9998,107217.04,107192.430319
1743030000000,0.9998,0.9998,0.9996,0.9996,32239.8,32229.310958
1743033600000,0.9996,0.9997,0.9993,0.9993,935459.58,934890.835387
1743037200000,0.9993,0.9994,0.9991,0.9992,1128159.33,1127284.749052
1743040800000,0.9992,0.9994,0.9989,0.9993,883222.51,882466.533265
1743044400000,0.9993,0.9993,0.999,0.9992,239599.41,239408.745217
1743048000000,0.9992,0.9993,0.999,0.9992,396741.88,396423.814761
1743051600000,0.9992,0.9992,0.999,0.9991,334313.21,334032.054954
1743055200000,0.9991,0.9995,0.999,0.9992,470131.32,469830.491907
1743058800000,0.9992,0.9992,0.999,0.9991,405768.31,405405.793149
1743062400000,0.9991,0.9993,0.999,0.9992,384625.28,384313.797076
1743066000000,0.9992,0.9993,0.9991,0.9992,231252.56,231068.277365
1743069600000,0.9992,0.9993,0.999,0.9991,389639.5,389321.614016
1743073200000,0.9991,0.9991,0.999,0.9991,89307.06,89220.716583
1743076800000,0.9991,0.9993,0.999,0.9993,782914.62,782212.788985
1743080400000,0.9993,0.9994,0.9991,0.9993,686274.66,685755.010228
1743084000000,0.9993,0.9995,0.9989,0.9991,1485565.94,1484362.281765
1743087600000,0.9991,0.9993,0.9987,0.9991,497853.75,497315.619194
1743091200000,0.9991,0.9994,0.9989,0.9992,290150.39,289913.467139
1743094800000,0.9992,0.9994,0.9992,0.9992,337068.83,336828.142937
1743098400000,0.9992,0.9997,0.9992,0.9992,1863362.86,1862196.185396
1743102000000,0.9992,0.9993,0.9992,0.9993,89084.8,89017.848757
1743105600000,0.9993,0.9993,0.9992,0.9992,90772.13,90704.092811
1743109200000,0.9992,0.9993,0.9992,0.9992,54769.6,54728.652684
1743112800000,0.9992,0.9993,0.9992,0.9993,593936.13,593462.000088
1743116400000,0.9993,0.9993,0.999,0.9991,1671078.55,1669742.554031
1743120000000,0.9991,0.9993,0.999,0.9991,117875.15,117770.14165
1743123600000,0.9991,0.9992,0.999,0.999,79828.64,79756.534776
1743127200000,0.999,0.9993,0.999,0.9992,328396.02,328103.49732
1743130800000,0.9992,0.9992,0.9991,0.9991,23619.09,23598.690598
1743134400000,0.9991,0.9993,0.999,0.9991,296561.81,296304.272153
1743138000000,0.9991,0.9992,0.9988,0.9991,1340497.07,1339171.121498
1743141600000,0.9991,0.9994,0.9989,0.9994,472720.72,472322.186386
1743145200000,0.9994,0.9994,0.9991,0.9993,525986.99,525593.103976
1743148800000,0.9993,0.9995,0.9992,0.9992,957560.88,956944.675257
1743152400000,0.9992,0.9996,0.9991,0.9993,1593646.03,1592607.545295
