ts,open,high,low,close,volume,turnover
1764088500000,0.9994,0.9994,0.9994,0.9994,13.39,13.381966
1764088800000,0.9994,0.9994,0.9994,0.9994,0,0
1764089100000,0.9994,0.9995,0.9994,0.9995,2220.5,2219.38975
1764089400000,0.9995,0.9995,0.9994,0.9994,3.02,3.018188
1764089700000,0.9994,0.9994,0.9994,0.9994,0,0
1764090000000,0.9994,0.9994,0.9994,0.9994,14.43,14.421342
1764090300000,0.9994,0.9994,0.9994,0.9994,0,0
1764090600000,0.9994,0.9995,0.9994,0.9995,343.23,343.058385
1764090900000,0.9995,0.9995,0.9995,0.9995,0,0
1764091200000,0.9995,0.9995,0.9994,0.9995,147.32,147.245068
1764091500000,0.9995,0.9995,0.9995,0.9995,0,0
1764091800000,0.9995,0.9995,0.9995,0.9995,0,0
1764092100000,0.9995,0.9995,0.9995,0.9995,328.81,328.645595
1764092400000,0.9995,0.9995,0.9994,0.9994,12.56,12.552464
1764092700000,0.9994,0.9994,0.9994,0.9994,9,8.9946
1764093000000,0.9994,0.9995,0.9994,0.9995,249.59,249.465205
1764093300000,0.9995,0.9995,0.9994,0.9994,10.06,10.053964
1764093600000,0.9994,0.9995,0.9994,0.9995,4456.93,4454.701535
1764093900000,0.9995,0.9995,0.9994,0.9994,155.53,155.436682
1764094200000,0.9994,0.9994,0.9994,0.9994,0,0
1764094500000,0.9994,0.9994,0.9994,0.9994,14.71,14.701174
1764094800000,0.9994,0.9995,0.9994,0.9994,465.34,465.090526
1764095100000,0.9994,0.9994,0.9994,0.9994,0,0
1764095400000,0.9994,0.9994,0.9994,0.9994,0,0
1764095700000,0.9994,0.9994,0.9994,0.9994,10.54,10.533676
1764096000000,0.9994,0.9994,0.9994,0.9994,0,0
1764096300000,0.9994,0.9995,0.9994,0.9995,9.86,9.85507
1764096600000,0.9995,0.9995,0.9994,0.9994,50,49.97
1764096900000,0.9994,0.9995,0.9994,0.9994,19.98,19.968898
1764097200000,0.9994,0.9994,0.9994,0.9994,2227,2225.6638
1764097500000,0.9994,0.9994,0.9994,0.9994,0,0
1764097800000,0.9994,0.9994,0.9994,0.9994,0,0
1764098100000,0.9994,0.9995,0.9994,0.9995,8.85,8.845575
1764098400000,0.9995,0.9995,0.9994,0.9994,223.04,222.906176
1764098700000,0.9994,0.9994,0.9994,0.9994,0,0
1764099000000,0.9994,0.9994,0.9994,0.9994,0,0
1764099300000,0.9994,0.9994,0.9994,0.9994,262.95,262.79223
1764099600000,0.9994,0.9994,0.9994,0.9994,0,0
1764099900000,0.9994,0.9994,0.9994,0.9994,0,0
1764100200000,0.9994,0.9994,0.9994,0.9994,0,0
1764100500000,0.9994,0.9994,0.9994,0.9994,0,0
1764100800000,0.9994,0.9994,0.9994,0.9994,13.66,13.651804
1764101100000,0.9994,0.9994,0.9994,0.9994,0,0
1764101400000,0.9994,0.9994,0.9994,0.9994,0,0
1764101700000,0.9994,0.9994,0.9994,0.9994,11.56,11.553064
1764102000000,0.9994,0.9994,0.9994,0.9994,0,0
1764102300000,0.9994,0.9994,0.9993,0.9993,89728.76,89674.922743
1764102600000,0.9993,0.9993,0.9993,0.9993,0,0
1764102900000,0.9993,0.9993,0.9993,0.9993,0,0
1764103200000,0.9993,0.9994,0.9993,0.9994,13.16,13.152104
1764103500000,0.9994,0.9995,0.9994,0.9994,2.21,2.208774
1764103800000,0.9994,0.9994,0.9994,0.9994,5,4.997
1764104100000,0.9994,0.9994,0.9994,0.9994,0,0
1764104400000,0.9994,0.9994,0.9994,0.9994,0,0
1764104700000,0.9994,0.9994,0.9994,0.9994,10.29,10.283826
1764105000000,0.9994,0.9994,0.9994,0.9994,0,0
1764105300000,0.9994,0.9994,0.9994,0.9994,0,0
1764105600000,0.9994,0.9994,0.9994,0.9994,0,0
1764105900000,0.9994,0.9994,0.9994,0.9994,0,0
1764106200000,0.9994,0.9994,0.9994,0.9994,0,0
1764106500000,0.9994,0.9994,0.9994,0.9994,0,0
