ts,open,high,low,close,volume,turnover
1743145200000,1.0002,1.0003,1.0002,1.0003,5249140.1,5250529.111981
1743148800000,1.0003,1.0005,1.0003,1.0004,8917207.9,8920419.526627
1743152400000,1.0004,1.0006,1.0002,1.0003,12894379.08,12899233.616059
1743156000000,1.0003,1.0004,1.0002,1.0002,14542672.72,14546254.372599
1743159600000,1.0002,1.0004,1.0002,1.0003,5982102.73,5983972.32405
1743163200000,1.0003,1.0004,1.0002,1.0003,4451442.61,4452844.764696
1743166800000,1.0003,1.0004,1.0002,1.0002,21721307.63,21727152.507313
1743170400000,1.0002,1.0004,1.0002,1.0003,38133586.3,38143657.456091
1743174000000,1.0003,1.0006,1.0003,1.0005,10431550.78,10436022.177794
1743177600000,1.0005,1.0005,1.0004,1.0005,10096976.92,10101464.487654
1743181200000,1.0005,1.0007,1.0004,1.0007,10755615.74,10761267.844735
1743184800000,1.0007,1.0007,1.0005,1.0005,12319587.68,12326542.261642
1743188400000,1.0005,1.0007,1.0005,1.0005,12550129.51,12557344.55308
1743192000000,1.0005,1.0007,1.0005,1.0006,7943693.85,7948598.643796
1743195600000,1.0006,1.0007,1.0005,1.0006,5590891.33,5594456.032187
1743199200000,1.0006,1.0007,1.0005,1.0005,2685833.44,2687437.061695
1743202800000,1.0005,1.0006,1.0004,1.0005,1418848.99,1419556.124377
1743206400000,1.0005,1.0005,1.0004,1.0004,553267.92,553522.41241
1743210000000,1.0004,1.0005,1.0004,1.0004,437588.13,437784.720679
1743213600000,1.0004,1.0005,1.0004,1.0004,460252.26,460464.223822
1743217200000,1.0004,1.0005,1.0004,1.0005,1917182.88,1917974.724415
1743220800000,1.0005,1.0005,1.0004,1.0004,815781.41,816135.660526
1743224400000,1.0004,1.0005,1.0004,1.0004,814098.18,814442.635113
1743228000000,1.0004,1.0005,1.0004,1.0004,965652.14,966086.434173
1743231600000,1.0004,1.0005,1.0004,1.0004,1548333.66,1549007.864025
1743235200000,1.0004,1.0005,1.0004,1.0005,2557178.96,2558290.056825
1743238800000,1.0005,1.0005,1.0003,1.0004,3766653.38,3768086.934496
1743242400000,1.0004,1.0005,1.0003,1.0005,3671476.86,3673039.035643
1743246000000,1.0005,1.0005,1.0004,1.0005,1943169.74,1943982.570547
1743249600000,1.0005,1.0005,1.0004,1.0004,1050434.27,1050901.315903
1743253200000,1.0004,1.0005,1.0003,1.0005,2631458.89,2632593.515283
1743256800000,1.0005,1.0005,1.0004,1.0004,1139771.83,1140258.162502
1743260400000,1.0004,1.0005,1.0003,1.0003,1345886.4,1346368.829524
1743264000000,1.0003,1.0005,1.0003,1.0004,2473842.54,2474794.163287
1743267600000,1.0004,1.0005,1.0003,1.0004,2176632.04,2177443.976323
1743271200000,1.0004,1.0004,1.0003,1.0004,1912307.48,1912927.576225
1743274800000,1.0004,1.0004,1.0003,1.0003,2449713.56,2450662.183409
1743278400000,1.0003,1.0004,1.0003,1.0003,835874.69,836172.950264
1743282000000,1.0003,1.0004,1.0003,1.0003,1721234.87,1721760.453414
1743285600000,1.0003,1.0004,1.0003,1.0004,567715.55,567917.772823
1743289200000,1.0004,1.0004,1.0003,1.0003,939171.63,939526.47147
1743292800000,1.0003,1.0004,1.0003,1.0003,844848.09,845161.787098
1743296400000,1.0003,1.0004,1.0003,1.0004,2354760.03,2355501.602699
1743300000000,1.0004,1.0004,1.0003,1.0004,1011029.3,1011364.980985
1743303600000,1.0004,1.0004,1.0003,1.0003,3638052.36,3639239.196975
1743307200000,1.0003,1.0004,1.0002,1.0003,1894310.43,1894824.824057
1743310800000,1.0003,1.0003,1.0002,1.0003,1395608.9,1395986.499537
1743314400000,1.0003,1.0003,1.0002,1.0002,777378.51,777581.693102
1743318000000,1.0002,1.0003,1.0002,1.0002,1096415.91,1096694.011946
1743321600000,1.0002,1.0003,1.0002,1.0002,721480.23,721658.076274
1743325200000,1.0002,1.0003,1.0002,1.0003,1118328.94,1118591.573514
1743328800000,1.0003,1.0003,1.0002,1.0003,1225761.31,1226073.131337
1743332400000,1.0003,1.0003,1.0002,1.0003,1759578.89,1760053.697696
1743336000000,1.0003,1.0003,1.0002,1.0002,770364.88,770572.987954
1743339600000,1.0002,1.0003,1.0002,1.0003,2122813.27,2123340.227292
1743343200000,1.0003,1.0004,1.0002,1.0003,3446685.06,3447724.824408
1743346800000,1.0003,1.0004,1.0002,1.0002,1166043.41,1166354.244347
1743350400000,1.0002,1.0003,1.0002,1.0003,922172.8,922403.106659
1743354000000,1.0003,1.0004,1.0002,1.0003,1433180.36,1433604.497831
1743357600000,1.0003,1.0004,1.0003,1.0004,947197.46,947529.800601
1743361200000,1.0004,1.0004,1.0003,1.0004,934157.34,934468.01981
1743364800000,1.0004,1.0004,1.0002,1.0003,1590822.45,1591268.864503
1743368400000,1.0003,1.0003,1.0002,1.0003,1395419.37,1395745.184793
1743372000000,1.0003,1.0003,1.0001,1.0002,5775917.87,5777040.940894
1743375600000,1.0002,1.0003,1.0001,1.0001,1948461.19,1948804.947996
1743379200000,1.0001,1.0002,1,1.0001,4510930.19,4511324.164013
1743382800000,1.0001,1.0002,1,1.0001,3676753.34,3677090.673279
1743386400000,1.0001,1.0001,1,1.0001,746560.81,746611.079823
1743390000000,1.0001,1.0002,1,1.0002,4826943.62,4827407.448676
1743393600000,1.0002,1.0002,1,1.0001,2108907.91,2109162.927287
1743397200000,1.0001,1.0002,1,1.0001,2869504.76,2869925.435075
1743400800000,1.0001,1.0002,1.0001,1.0002,3477935.43,3478378.739162
1743404400000,1.0002,1.0002,1,1,5841498.35,5842191.864477
1743408000000,1,1.0001,1,1,3976430.96,3976687.198774
1743411600000,1,1.0002,1,1.0001,6797623.67,6798820.337501
1743415200000,1.0001,1.0002,1.0001,1.0001,4619025.58,4619669.571059
1743418800000,1.0001,1.0002,1.0001,1.0001,5319455.11,5320318.638537
1743422400000,1.0001,1.0002,1.0001,1.0001,4441856.93,4442570.46308
1743426000000,1.0001,1.0002,1.0001,1.0001,4777748.17,4778390.008166
1743429600000,1.0001,1.0002,1.0001,1.0001,4464462.62,4465077.860199
1743433200000,1.0001,1.0002,1.0001,1.0002,3849909.65,3850453.571478
1743436800000,1.0002,1.0002,1,1.0001,3723332,3723717.337345
1743440400000,1.0001,1.0001,1,1.0001,3660848.77,3661104.105741
1743444000000,1.0001,1.0001,1,1.0001,3174283.02,3174385.498295
1743447600000,1.0001,1.0002,1,1.0001,5270462.1,5270974.238842
1743451200000,1.0001,1.0002,1.0001,1.0002,1384870.21,1385106.833095
1743454800000,1.0002,1.0002,1.0001,1.0001,1719652.42,1719961.083653
1743458400000,1.0001,1.0003,1.0001,1.0002,5661821.91,5662959.160923
1743462000000,1.0002,1.0003,1.0001,1.0001,1937326.46,1937690.209793
1743465600000,1.0001,1.0002,1.0001,1.0001,4328617.71,4329455.975525
1743469200000,1.0001,1.0002,1.0001,1.0001,289612.99,289656.27699
1743472800000,1.0001,1.0002,1.0001,1.0001,695169.86,695281.013055
1743476400000,1.0001,1.0002,1.0001,1.0001,1428589.2,1428848.331537
1743480000000,1.0001,1.0002,1.0001,1.0002,2356485.66,2356880.565089
1743483600000,1.0002,1.0002,1.0001,1.0001,2510789.84,2511129.303764
1743487200000,1.0001,1.0002,1.0001,1.0001,2181336.68,2181599.91912
1743490800000,1.0001,1.0002,1.0001,1.0001,2452299.65,2452679.108177
1743494400000,1.0001,1.0003,1.0001,1.0001,10117198.28,10118954.348679
1743498000000,1.0001,1.0002,1.0001,1.0001,3929382.34,3929962.445328
1743501600000,1.0001,1.0002,1.0001,1.0001,4546715.96,4547369.776229
1743505200000,1.0001,1.0002,1,1.0002,12891177.87,12892173.225423
1743508800000,1.0002,1.0002,1.0001,1.0001,9534986.39,9536039.114024
1743512400000,1.0001,1.0002,1.0001,1.0001,7924128.14,7925260.501313
1743516000000,1.0001,1.0002,1,1.0001,14714158.06,14715394.580992
1743519600000,1.0001,1.0002,1.0001,1.0001,5285425.14,5286188.078929
1743523200000,1.0001,1.0002,1,1,4623131.95,4623632.437967
1743526800000,1,1.0002,1,1.0001,4000680.68,4000957.340026
1743530400000,1.0001,1.0002,1,1,2382468.14,2382615.712417
1743534000000,1,1.0002,1,1,11448971.44,11450064.147063
1743537600000,1,1.0001,1,1,2244024.75,2244189.65138
1743541200000,1,1.0001,1,1.0001,1459835.03,1459935.070388
1743544800000,1.0001,1.0001,1,1,1416850.2,1416947.113581
1743548400000,1,1.0001,0.9999,1.0001,4528843.9,4529015.728398
1743552000000,1.0001,1.0001,0.9999,1.0001,1678271.48,1678250.790022
1743555600000,1.0001,1.0001,1,1,811085.1,811123.98573
1743559200000,1,1.0001,1,1.0001,1249405.04,1249489.98276
1743562800000,1.0001,1.0001,1,1,3603772.23,3603916.518403
1743566400000,1,1.0001,1,1,2889234.09,2889468.402218
1743570000000,1,1.0001,1,1,1782609.33,1782716.570181
1743573600000,1,1.0001,1,1.0001,2555018.79,2555090.591547
1743577200000,1.0001,1.0001,0.9999,1,6592314.32,6592419.082345
1743580800000,1,1.0001,1,1.0001,3402680.09,3402892.950397
1743584400000,1.0001,1.0001,1,1,2974970.56,2975119.397996
1743588000000,1,1.0001,1,1.0001,4572032.01,4572180.35435
1743591600000,1.0001,1.0001,1,1,3185028.44,3185185.210115
1743595200000,1,1.0001,1,1,5253470.6,5253659.887438
1743598800000,1,1.0001,0.9999,1,12949400.22,12949621.528671
1743602400000,1,1.0001,0.9999,1,8123097.54,8123333.652912
1743606000000,1,1.0001,0.9999,1,8720670.79,8720586.444361
1743609600000,1,1,0.9999,1,4581989.99,4581891.371148
1743613200000,1,1,0.9999,0.9999,2041422.82,2041363.782084
1743616800000,0.9999,1,0.9999,0.9999,2507851.36,2507754.339125
1743620400000,0.9999,1,0.9999,0.9999,1223759.78,1223691.605551
1743624000000,0.9999,1,0.9999,0.9999,5001218.44,5000915.204997
1743627600000,0.9999,1.0001,0.9999,1,4289424.77,4289382.268318
1743631200000,1,1.0002,1,1.0001,8111926.33,8112597.761257
1743634800000,1.0001,1.0002,1.0001,1.0001,3221400.07,3221928.239846
1743638400000,1.0001,1.0003,1.0001,1.0002,3752131.58,3752830.118334
1743642000000,1.0002,1.0002,1,1.0001,1972568.72,1972757.583962
1743645600000,1.0001,1.0001,0.9999,1.0001,5380981.05,5381096.934923
1743649200000,1.0001,1.0001,1,1,2173094.67,2173260.683434
1743652800000,1,1.0001,1,1.0001,1106453.25,1106528.85141
1743656400000,1.0001,1.0001,1,1,2512355.24,2512514.223729
1743660000000,1,1.0001,1,1,2585877.8,2586021.902549
1743663600000,1,1.0002,1,1.0002,7960246.67,7961165.059156
1743667200000,1.0002,1.0002,1,1,4098521.06,4098936.575239
1743670800000,1,1.0001,1,1,16381380.48,16381847.930965
1743674400000,1,1.0002,1,1.0001,4738735.41,4739155.826844
1743678000000,1.0001,1.0002,1,1.0001,11895153.66,11896333.347089
1743681600000,1.0001,1.0002,1.0001,1.0001,7410105.85,7411426.293194
1743685200000,1.0001,1.0003,1.0001,1.0003,10027415.62,10029280.72097
1743688800000,1.0003,1.0003,1.0001,1.0002,10938754.24,10941186.733269
1743692400000,1.0002,1.0004,1.0002,1.0003,7241249.04,7243270.570763
1743696000000,1.0003,1.0003,1.0002,1.0002,4006538.11,4007606.273401
1743699600000,1.0002,1.0003,1.0002,1.0002,3992864.49,3994006.34819
1743703200000,1.0002,1.0005,1.0002,1.0004,8805548.14,8808671.555021
1743706800000,1.0004,1.0005,1.0003,1.0004,4808392.07,4810306.315745
1743710400000,1.0004,1.0005,1.0004,1.0004,4489164.85,4491358.42283
1743714000000,1.0004,1.0006,1.0003,1.0004,6016370.16,6018977.456862
1743717600000,1.0004,1.0005,1.0003,1.0005,3548577.17,3550014.633279
1743721200000,1.0005,1.0005,1.0003,1.0004,2874006.37,2875024.923877
1743724800000,1.0004,1.0004,1.0003,1.0004,1043073.26,1043440.369699
1743728400000,1.0004,1.0005,1.0003,1.0003,2344506.35,2345445.946495
1743732000000,1.0003,1.0004,1.0003,1.0003,850078.29,850386.830793
1743735600000,1.0003,1.0004,1.0003,1.0003,1389701,1390182.192656
1743739200000,1.0003,1.0004,1.0003,1.0004,2004804.22,2005547.141477
1743742800000,1.0004,1.0004,1.0003,1.0004,945794.53,946112.792662
1743746400000,1.0004,1.0004,1.0003,1.0004,2313035.44,2313812.696343
1743750000000,1.0004,1.0004,1.0002,1.0002,3314147.48,3314963.487096
1743753600000,1.0002,1.0003,1.0001,1.0001,5946771.66,5947744.480751
